web-scraper-order;web-scraper-start-url;review;;
1749060734-1;https://www.amazon.com/product-reviews/B001AX3SR8;"I already had a Pilot VP with a 18K gold M nib. And I am positively surprised by the writing experience of this alloy F nib. It's smooth, with a good ink flow, and puts down a ""Western"" fine line. The pen itself is a classic looker (dark blue lacquer with a chrome trim), and the clicking mechanism is very satisfying.";;
1749060734-2;https://www.amazon.com/product-reviews/B001AX3SR8;"I prefer buying fountain pens and ink from small retailers. However, this Japanese exclusive is one of the exceptions.
I wanted a retractable fountain pen and due to the EDC nature wanted the steel nib version.
I’m a huge Pilot fan and love their fine <F> nibs. This pen does not disappoint! It is a bit of a dry writer, which is not surprising with a small nib in fine. The notoriously barnacle making Diamine Ancient Copper was too dry, but other inks have worked well, especially the wet Diamine scented Pick Me Up is great in it. I haven’t tried any shimmer inks and probably won’t.";;
1749060734-3;https://www.amazon.com/product-reviews/B001AX3SR8;"A great pen.  It wrote exceptionally well with the included Pilot Black cartridge.  It's fine and dry enough that you can write on cheap paper (eg. Mead notebooks, checks, etc) without feathering or spreading like crazy.  The nib is pretty smooth (especially with a wet, lubricated ink), but not as smooth as a Vanishing Point with a gold <F> nib (which is also a little broader and much wetter).  I use my VP with a gold <F> nib at work where I use Black 'n Red notepads with decent paper, and carry this steel nibbed VP at home and running errands where paper quality will vary.

After I used up the included cartridge, I slapped in a CON-50 and I've been using bottled inks since.  You have to purchase a CON-40, CON-50 or CON-20 converter separately as this pen doesn't come with a converter (unlike the gold-nib VPs that come with a CON-40).";;
1749060734-4;https://www.amazon.com/product-reviews/B001AX3SR8;"I CCV have had several pilot capless pens and there are two classes of them. They are are the listed as callers and retractable. The retractable shave the higher end  nib which are smooth as butter. These nibs are steel with a gold coating and are as smooth as margarine.
They write well on most kinds of paper and are a little stiffer but not that much. Otherwise they are pretty much the same as the more expensive version.
Comes with lots of paper that is written in Chinese so was pretty much useless to me
I used Noodler’s inks as I write a lot on documents that have to be permanent, and tamper proof . Perfect pen for a daily user that won’t break your heart is someone walks with it.";;
1749060734-5;https://www.amazon.com/product-reviews/B001AX3SR8;I've purchased this pen twice for two different people as gifts. High quality. Fun click. Would recommend;;
1749060734-6;https://www.amazon.com/product-reviews/B001AX3SR8;Love this pen and I'm so happy I got it! Don't really care that it's a steel nib. It writes so smoothly. If I ever want to get the gold nib unit, I can always buy it separately.  It would still be less than buying gold nib VP.;;
1749060734-7;https://www.amazon.com/product-reviews/B001AX3SR8;"A fountain pen for people who actually write with fountain pens as opposed to the people who buy shirt pocket jewelry.  This pen is a workhorse, stylish, innovative and attractive.  Particularly well suited for people who travel.  It travels well and works better than many pens on airplanes.

I am replacing a 'lost' pilot pen with this one and it has not failed to impress.  I decided to switch from a medium to fine nib as it better suits my handwriting style.  The result is fine and precise lines, where as the medium nimb could get a bit mushy and result in crayon like lines.  If you find yourself flipping over your medium nib pen to get finer lines, then you may want to consider getting a fine point version.

The pen is a classic in terms of not much has changed from the model I purchased more than 10 years ago. I am still hoping to find it in an infrequently worn suit or pair of pants, fingers crossed.";;
1749060734-8;https://www.amazon.com/product-reviews/B001AX3SR8;"Like others have experienced, the end of my nib was damaged during shipping. The nib became extended either during shipping or prior when being packaged. This makes it feel much worse to write with, incredibly scratchy. I imagine this would not be the case with an undamaged nib. Very disappointed, everything else about the pen especially the build quality feels great.

Update: was easily able to return the pen and get a replacement. The replacement is phenomenal with a perfect nib. Writes incredibly smooth and feels great!";;
1749060734-9;https://www.amazon.com/product-reviews/B001AX3SR8;Obsessed with my pen. I love it! I use it daily;;
1749060734-10;https://www.amazon.com/product-reviews/B001AX3SR8;If you are a fountain pen aficionado this pen should be in your inventory. It is easy to use, portable, and writes smoothly and comfortably. And the price is right! It is also completely compatible with the supplies for my Namiki/Pilot retractable pen.;;
1749060734-11;https://www.amazon.com/product-reviews/B001AX3SR8;Great pen with a satisfying click. Smooth Fine nib.;;
1749060734-12;https://www.amazon.com/product-reviews/B001AX3SR8;The perfect EDC Fountain Pen;The perfect EDC Fountain Pen;
1749060734-13;https://www.amazon.com/product-reviews/B001AX3SR8;"Great daily writer; nb. the steel nibs run finer and drier than the same sized gold nib";"Great daily writer; nb. the steel nibs run finer and drier than the same sized gold nib";
1749060734-14;https://www.amazon.com/product-reviews/B001AX3SR8;GREAT daily use pen;GREAT daily use pen;
1749060734-15;https://www.amazon.com/product-reviews/B001AX3SR8;High quality pen at good price on sale;High quality pen at good price on sale;
1749060734-16;https://www.amazon.com/product-reviews/B001AX3SR8;My new favorite!;My new favorite!;
1749060734-17;https://www.amazon.com/product-reviews/B001AX3SR8;The fountain pen you must have if you like to write with fountain pens;The fountain pen you must have if you like to write with fountain pens;
1749060734-18;https://www.amazon.com/product-reviews/B001AX3SR8;Phenomenal Pen however the packaging + shipping makes this a gamble.;Phenomenal Pen however the packaging + shipping makes this a gamble.;
1749060734-19;https://www.amazon.com/product-reviews/B001AX3SR8;Obsessed;Obsessed;
1749060734-20;https://www.amazon.com/product-reviews/B001AX3SR8;My Favorite Pen;My Favorite Pen;
1749060734-21;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on September 26, 2024
1749060734-22;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on September 25, 2024
1749060734-23;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on December 13, 2017
1749060734-24;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on February 21, 2022
1749060734-25;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on August 14, 2024
1749060734-26;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on April 17, 2024
1749060734-27;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on June 5, 2017
1749060734-28;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on October 15, 2023
1749060734-29;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on November 22, 2024
1749060734-30;https://www.amazon.com/product-reviews/B001AX3SR8;;;Reviewed in the United States on October 13, 2023
1749060734-31;https://www.amazon.com/product-reviews/B001AX3SR8;"I already had a Pilot VP with a 18K gold M nib. And I am positively surprised by the writing experience of this alloy F nib. It's smooth, with a good ink flow, and puts down a ""Western"" fine line. The pen itself is a classic looker (dark blue lacquer with a chrome trim), and the clicking mechanism is very satisfying.";;
1749060734-32;https://www.amazon.com/product-reviews/B001AX3SR8;"I prefer buying fountain pens and ink from small retailers. However, this Japanese exclusive is one of the exceptions.
I wanted a retractable fountain pen and due to the EDC nature wanted the steel nib version.
I’m a huge Pilot fan and love their fine <F> nibs. This pen does not disappoint! It is a bit of a dry writer, which is not surprising with a small nib in fine. The notoriously barnacle making Diamine Ancient Copper was too dry, but other inks have worked well, especially the wet Diamine scented Pick Me Up is great in it. I haven’t tried any shimmer inks and probably won’t.";;
1749060734-33;https://www.amazon.com/product-reviews/B001AX3SR8;"A great pen.  It wrote exceptionally well with the included Pilot Black cartridge.  It's fine and dry enough that you can write on cheap paper (eg. Mead notebooks, checks, etc) without feathering or spreading like crazy.  The nib is pretty smooth (especially with a wet, lubricated ink), but not as smooth as a Vanishing Point with a gold <F> nib (which is also a little broader and much wetter).  I use my VP with a gold <F> nib at work where I use Black 'n Red notepads with decent paper, and carry this steel nibbed VP at home and running errands where paper quality will vary.

After I used up the included cartridge, I slapped in a CON-50 and I've been using bottled inks since.  You have to purchase a CON-40, CON-50 or CON-20 converter separately as this pen doesn't come with a converter (unlike the gold-nib VPs that come with a CON-40).";;
1749060734-34;https://www.amazon.com/product-reviews/B001AX3SR8;"I CCV have had several pilot capless pens and there are two classes of them. They are are the listed as callers and retractable. The retractable shave the higher end  nib which are smooth as butter. These nibs are steel with a gold coating and are as smooth as margarine.
They write well on most kinds of paper and are a little stiffer but not that much. Otherwise they are pretty much the same as the more expensive version.
Comes with lots of paper that is written in Chinese so was pretty much useless to me
I used Noodler’s inks as I write a lot on documents that have to be permanent, and tamper proof . Perfect pen for a daily user that won’t break your heart is someone walks with it.";;
1749060734-35;https://www.amazon.com/product-reviews/B001AX3SR8;I've purchased this pen twice for two different people as gifts. High quality. Fun click. Would recommend;;
1749060734-36;https://www.amazon.com/product-reviews/B001AX3SR8;Love this pen and I'm so happy I got it! Don't really care that it's a steel nib. It writes so smoothly. If I ever want to get the gold nib unit, I can always buy it separately.  It would still be less than buying gold nib VP.;;
1749060734-37;https://www.amazon.com/product-reviews/B001AX3SR8;"A fountain pen for people who actually write with fountain pens as opposed to the people who buy shirt pocket jewelry.  This pen is a workhorse, stylish, innovative and attractive.  Particularly well suited for people who travel.  It travels well and works better than many pens on airplanes.

I am replacing a 'lost' pilot pen with this one and it has not failed to impress.  I decided to switch from a medium to fine nib as it better suits my handwriting style.  The result is fine and precise lines, where as the medium nimb could get a bit mushy and result in crayon like lines.  If you find yourself flipping over your medium nib pen to get finer lines, then you may want to consider getting a fine point version.

The pen is a classic in terms of not much has changed from the model I purchased more than 10 years ago. I am still hoping to find it in an infrequently worn suit or pair of pants, fingers crossed.";;
1749060734-38;https://www.amazon.com/product-reviews/B001AX3SR8;"Like others have experienced, the end of my nib was damaged during shipping. The nib became extended either during shipping or prior when being packaged. This makes it feel much worse to write with, incredibly scratchy. I imagine this would not be the case with an undamaged nib. Very disappointed, everything else about the pen especially the build quality feels great.

Update: was easily able to return the pen and get a replacement. The replacement is phenomenal with a perfect nib. Writes incredibly smooth and feels great!";;
1749060734-39;https://www.amazon.com/product-reviews/B001AX3SR8;Obsessed with my pen. I love it! I use it daily;;
1749060734-40;https://www.amazon.com/product-reviews/B001AX3SR8;If you are a fountain pen aficionado this pen should be in your inventory. It is easy to use, portable, and writes smoothly and comfortably. And the price is right! It is also completely compatible with the supplies for my Namiki/Pilot retractable pen.;;
1749060734-41;https://www.amazon.com/product-reviews/B001AX3SR8;Great pen with a satisfying click. Smooth Fine nib.;Great pen with a satisfying click. Smooth Fine nib.;
1749060734-42;https://www.amazon.com/product-reviews/B001AX3SR8;The perfect EDC Fountain Pen;The perfect EDC Fountain Pen;
1749060734-43;https://www.amazon.com/product-reviews/B001AX3SR8;"Great daily writer; nb. the steel nibs run finer and drier than the same sized gold nib";"Great daily writer; nb. the steel nibs run finer and drier than the same sized gold nib";
1749060734-44;https://www.amazon.com/product-reviews/B001AX3SR8;GREAT daily use pen;GREAT daily use pen;
1749060734-45;https://www.amazon.com/product-reviews/B001AX3SR8;High quality pen at good price on sale;High quality pen at good price on sale;
1749060734-46;https://www.amazon.com/product-reviews/B001AX3SR8;My new favorite!;My new favorite!;
1749060734-47;https://www.amazon.com/product-reviews/B001AX3SR8;The fountain pen you must have if you like to write with fountain pens;The fountain pen you must have if you like to write with fountain pens;
1749060734-48;https://www.amazon.com/product-reviews/B001AX3SR8;Phenomenal Pen however the packaging + shipping makes this a gamble.;Phenomenal Pen however the packaging + shipping makes this a gamble.;
1749060734-49;https://www.amazon.com/product-reviews/B001AX3SR8;Obsessed;Obsessed;
1749060734-50;https://www.amazon.com/product-reviews/B001AX3SR8;My Favorite Pen;My Favorite Pen;
